comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,group_normalization,residual_proxy
research_only,struct_h24_cap10_sector20,struct_h24_cap10_sector20,5.0,Full Sample,2018-01-02,2026-04-02,2.4055477090541424,0.16020737280827713,-0.3729582628496314,0.2336264819489506,0.7551205180393283,0.8326700464639901,0.42955844866981596,3.9401000166002653,9.579930278884461,17.704918032786885,0.5779291933232011,-0.08139214100659635,0.6162644520331961,0.3364839420356225,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector20,struct_h24_cap10_sector20,5.0,2022,2022-01-03,2022-12-30,-0.1531581562008737,-0.15481391898459584,-0.15348582471144112,0.10065798407355366,-1.6070547844874268,-1.2874198524300309,-1.0086528790241809,3.6845394736842088,6.070637119113573,7.553784860557769,0.1236913479843479,0.6154666956140032,-0.0011209241210952186,0.25612785984787373,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector20,struct_h24_cap10_sector20,5.0,2023+,2023-01-03,2026-04-02,1.3105629597629078,0.2945175927415815,-0.19473000315147337,0.23923286855768833,1.2028973883264804,1.650340573189723,1.512440753736788,4.5412236286919825,12.020886075949367,22.20368098159509,0.7560053232259567,0.09756742743474434,0.9821250622515806,0.7340137551943389,-0.1531581562008737,0.2945175927415815,offensive_ablation,leadership_liquid,24,0.1,0.2,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector30,struct_h24_cap10_sector30,0.0,Full Sample,2018-01-02,2026-04-02,2.6206003235269137,0.1688546108139486,-0.36709838249072724,0.2390268558078171,0.7745675342801712,0.855020861530303,0.4599710019648855,3.899678369853916,9.579930278884461,17.704918032786885,0.5918669490598614,-0.04014722191312949,0.6387512569150847,0.3360639680979356,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector30,struct_h24_cap10_sector30,0.0,2022,2022-01-03,2022-12-30,-0.15285381168208145,-0.15450659287868795,-0.1600306261120199,0.10389889557975208,-1.5502502329320704,-1.242818624501377,-0.9654813996074403,3.7098337950138482,6.070637119113573,7.553784860557769,0.1259969437918569,0.6171474347778343,0.0,0.2558497086435391,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector30,struct_h24_cap10_sector30,0.0,2023+,2023-01-03,2026-04-02,1.4124059318667088,0.3118429932419362,-0.19856896425407256,0.24692707333087882,1.227101511879502,1.6676719743190977,1.5704518297377403,4.489852320675106,12.020886075949367,22.20368098159509,0.788090235952877,0.17386859991943435,1.0134280182181785,0.7188066713098664,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector30,struct_h24_cap10_sector30,5.0,Full Sample,2018-01-02,2026-04-02,2.562919038880088,0.16658050892927423,-0.36721219929913285,0.23902107834105182,0.7664125485361016,0.8465135434499594,0.45363555254213367,3.899678369853916,9.579930278884461,17.704918032786885,0.5918762324173518,-0.04919445543229955,0.6351692345304685,0.3392958100261015,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector30,struct_h24_cap10_sector30,5.0,2022,2022-01-03,2022-12-30,-0.15440674320600023,-0.15607472446940351,-0.16003062611202,0.10390155762684042,-1.5679257197392673,-1.2496169629023286,-0.9752803464016481,3.7098337950138482,6.070637119113573,7.553784860557769,0.12592099205511315,0.6108793877475306,-0.0011209241210952186,0.2582538477126479,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector30,struct_h24_cap10_sector30,5.0,2023+,2023-01-03,2026-04-02,1.3949042846067679,0.30890212765738,-0.19877288403243376,0.2469330674405214,1.2179517453281818,1.6548246277103542,1.5540456091937394,4.489852320675106,12.020886075949367,22.20368098159509,0.7880899453741227,0.16235093480818133,1.009207188768994,0.7254285149755622,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.1,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector40,struct_h24_cap10_sector40,0.0,Full Sample,2018-01-02,2026-04-02,2.604194922244869,0.16821108165941734,-0.35491238407380665,0.237810038074539,0.7749462980474044,0.8607284408457644,0.47395100652344835,3.899678369853916,9.579930278884461,17.704918032786885,0.5894445800935308,-0.04423812827602887,0.6387512569150847,0.3385375247556774,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector40,struct_h24_cap10_sector40,0.0,2022,2022-01-03,2022-12-30,-0.15285381168208145,-0.15450659287868795,-0.1600306261120199,0.10389889557975208,-1.5502502329320704,-1.242818624501377,-0.9654813996074403,3.7098337950138482,6.070637119113573,7.553784860557769,0.1259969437918569,0.6171474347778343,0.0,0.2558497086435391,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector40,struct_h24_cap10_sector40,0.0,2023+,2023-01-03,2026-04-02,1.4124059318667088,0.3118429932419362,-0.19856896425407256,0.24692707333087882,1.227101511879502,1.6676719743190977,1.5704518297377403,4.489852320675106,12.020886075949367,22.20368098159509,0.788090235952877,0.17386859991943435,1.0134280182181785,0.7188066713098664,-0.15285381168208145,0.3118429932419362,offensive_ablation,leadership_liquid,24,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector40,struct_h24_cap10_sector40,5.0,Full Sample,2018-01-02,2026-04-02,2.5467751694423213,0.16593823861371781,-0.3550283613085655,0.23780417653646935,0.7667498644281515,0.8520657528579351,0.46739431746269994,3.899678369853916,9.579930278884461,17.704918032786885,0.5894538634510211,-0.053315159845743136,0.6351692345304685,0.34176889572227503,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector40,struct_h24_cap10_sector40,5.0,2022,2022-01-03,2022-12-30,-0.15440674320600023,-0.15607472446940351,-0.16003062611202,0.10390155762684042,-1.5679257197392673,-1.2496169629023286,-0.9752803464016481,3.7098337950138482,6.070637119113573,7.553784860557769,0.12592099205511315,0.6108793877475306,-0.0011209241210952186,0.2582538477126479,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,struct_h24_cap10_sector40,struct_h24_cap10_sector40,5.0,2023+,2023-01-03,2026-04-02,1.3949042846067679,0.30890212765738,-0.19877288403243376,0.2469330674405214,1.2179517453281818,1.6548246277103542,1.5540456091937394,4.489852320675106,12.020886075949367,22.20368098159509,0.7880899453741227,0.16235093480818133,1.009207188768994,0.7254285149755622,-0.15440674320600023,0.30890212765738,offensive_ablation,leadership_liquid,24,0.1,0.4,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_spy_breadth,regime_spy_breadth,0.0,Full Sample,2018-01-02,2026-04-02,3.2608162527027877,0.19216236461603553,-0.31094204142911763,0.2548222147194984,0.8194665972351987,1.0016784230440776,0.6180005885754142,3.8774464641434263,10.428784860557768,13.76277724204436,0.6681611014208372,0.07015083270277434,0.7515729888547655,0.43215571337436165,-0.15864485955335816,0.3259788783790474,offensive_ablation,leadership_liquid,16,0.08,0.3,spy_breadth,SPY,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_spy_breadth,regime_spy_breadth,0.0,2022,2022-01-03,2022-12-30,-0.15864485955335816,-0.16035415072247694,-0.1897432283344167,0.1864509274723242,-0.8362392923253686,-1.1060209784685142,-0.8451113229709447,5.084158587257618,12.141274238227146,16.0,0.3801005064963283,0.7711313773298416,0.46534210583963365,0.4540398822300182,-0.15864485955335816,0.3259788783790474,offensive_ablation,leadership_liquid,16,0.08,0.3,spy_breadth,SPY,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_spy_breadth,regime_spy_breadth,0.0,2023+,2023-01-03,2026-04-02,1.4977676031708165,0.3259788783790474,-0.2991854102620469,0.2851455918576134,1.1364344456320372,1.5404400957088906,1.0895547282654354,4.357571202531646,12.329113924050633,16.0,1.0073323308339568,0.27082125857755296,1.1230619216439732,0.9383201685425451,-0.15864485955335816,0.3259788783790474,offensive_ablation,leadership_liquid,16,0.08,0.3,spy_breadth,SPY,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_spy_breadth,regime_spy_breadth,5.0,Full Sample,2018-01-02,2026-04-02,3.1932518720393794,0.1898538048107985,-0.3141200528022545,0.25482478841954415,0.8118352372717984,0.9924386583689404,0.6043988695313115,3.8774464641434263,10.428784860557768,13.76277724204436,0.6680981744022876,0.06106306068814356,0.7480466646164077,0.4354312221534467,-0.1607600365033507,0.3230885825509029,offensive_ablation,leadership_liquid,16,0.08,0.3,spy_breadth,SPY,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_spy_breadth,regime_spy_breadth,5.0,2022,2022-01-03,2022-12-30,-0.1607600365033507,-0.16248984993961724,-0.19080392399157964,0.18646700579521824,-0.8496951025053002,-1.125176377055289,-0.8516064373329558,5.084158587257618,12.141274238227146,16.0,0.3800028577655676,0.7606189390298601,0.4626878285262236,0.4568750729361314,-0.1607600365033507,0.3230885825509029,offensive_ablation,leadership_liquid,16,0.08,0.3,spy_breadth,SPY,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_spy_breadth,regime_spy_breadth,5.0,2023+,2023-01-03,2026-04-02,1.4801469016206914,0.3230885825509029,-0.2995329938075523,0.2851646741699035,1.1286937931475034,1.5298852340622493,1.078641048666862,4.357571202531646,12.329113924050633,16.0,1.0073567579928564,0.2600424039085427,1.118718622512923,0.943943471633308,-0.1607600365033507,0.3230885825509029,offensive_ablation,leadership_liquid,16,0.08,0.3,spy_breadth,SPY,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_breadth,regime_qqq_breadth,0.0,Full Sample,2018-01-02,2026-04-02,3.608202663991033,0.20354717066382433,-0.3728767879785573,0.2672417247679089,0.8295049834586475,0.981435608546031,0.5458831904428697,3.57125249003984,10.428784860557768,13.76277724204436,0.7224697374599928,0.12986876038910314,0.7863575711681625,0.44398996340797664,-0.1244364943351901,0.3399248551319709,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_breadth,regime_qqq_breadth,0.0,2022,2022-01-03,2022-12-30,-0.1244364943351901,-0.12580521284639434,-0.17182148696144184,0.16324886462037996,-0.7351046152661415,-0.9698178923434266,-0.732185566957793,3.6929709141274234,12.141274238227146,16.0,0.33262148914655637,0.9058415093248827,0.46534210583963365,0.3930909585926597,-0.1244364943351901,0.3399248551319709,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_breadth,regime_qqq_breadth,0.0,2023+,2023-01-03,2026-04-02,1.5840079195912629,0.3399248551319709,-0.2991854102620468,0.28623720813390774,1.169892641741006,1.5955585195583344,1.136167886108623,4.04934335443038,12.329113924050633,16.0,1.0138814954050175,0.32360812444845194,1.1532761313941522,0.9383201685425451,-0.1244364943351901,0.3399248551319709,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_breadth,regime_qqq_breadth,5.0,Full Sample,2018-01-02,2026-04-02,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,3.57125249003984,10.428784860557768,13.76277724204436,0.7224464455944846,0.12152412990183921,0.7830359535118695,0.4469058184121848,-0.12603304892957856,0.33721003156210183,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_breadth,regime_qqq_breadth,5.0,2022,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.3325269085057089,0.8982987759992987,0.46346221595965104,0.39517238475779193,-0.12603304892957856,0.33721003156210183,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_breadth,regime_qqq_breadth,5.0,2023+,2023-01-03,2026-04-02,1.5670608188736534,0.33721003156210183,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050633,16.0,1.0139149173902922,0.3135992291948323,1.1493530012544915,0.943943471633308,-0.12603304892957856,0.33721003156210183,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_xlk_smh_breadth,regime_qqq_xlk_smh_breadth,0.0,Full Sample,2018-01-02,2026-04-02,2.715579490824457,0.17253073736292612,-0.3728767879785576,0.25550656800540367,0.7530333525120412,0.8424628702778963,0.4627017366735297,3.8577409113545813,9.579930278884461,11.80327868852459,0.6126966054562466,-0.006153425141650513,0.6670457142614694,0.35960135698661166,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_xlk_smh_breadth,regime_qqq_xlk_smh_breadth,0.0,2022,2022-01-03,2022-12-30,-0.15509523200605835,-0.1567699413418765,-0.16593827614097512,0.10969810672107719,-1.4868713036874315,-1.1989759550928014,-0.9447485232924226,3.730912396121884,6.070637119113573,5.035856573705179,0.13161283059569037,0.6099847149176609,0.0,0.2600545614776624,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_xlk_smh_breadth,regime_qqq_xlk_smh_breadth,0.0,2023+,2023-01-03,2026-04-02,1.4513871679873818,0.31834050168371664,-0.23124383390695058,0.2696340784900374,1.164098211030813,1.59357405549437,1.3766442819479139,4.423069620253164,12.020886075949367,14.802453987730061,0.8347984280674579,0.20857478438388466,1.0583396880602474,0.7905458751977053,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_xlk_smh_breadth,regime_qqq_xlk_smh_breadth,5.0,Full Sample,2018-01-02,2026-04-02,2.656972014427413,0.17027226256599892,-0.37302695578168854,0.2555068142853254,0.7454685293912566,0.8343505275091319,0.45646101421595275,3.8577409113545813,9.579930278884461,11.80327868852459,0.6127069594732573,-0.014594468126391832,0.6635389318425475,0.3628629735129287,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_xlk_smh_breadth,regime_qqq_xlk_smh_breadth,5.0,2022,2022-01-03,2022-12-30,-0.15665114419875414,-0.15834103369454133,-0.165938276140975,0.10968210664609651,-1.5039651189614671,-1.205291059439916,-0.9542164555212124,3.730912396121884,6.070637119113573,5.035856573705179,0.1315349019673401,0.6036975726793589,-0.0011209241210952186,0.2624635497292259,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,regime_qqq_xlk_smh_breadth,regime_qqq_xlk_smh_breadth,5.0,2023+,2023-01-03,2026-04-02,1.4338354479528697,0.3154238417006321,-0.23145973561681488,0.2696540189077112,1.1557848166264428,1.5810409471676061,1.3627590166387344,4.423069620253164,12.020886075949367,14.802453987730061,0.8348343591171368,0.19824995460380937,1.0542126510232326,0.7971533582463123,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_50_10,exposure_100_50_10,0.0,Full Sample,2018-01-02,2026-04-02,2.9364700971949635,0.18077081322850153,-0.3728767879785575,0.25446712589471226,0.7826520585570884,0.8923837325467822,0.4848003926672337,3.778160794322709,10.428784860557768,13.76277724204436,0.6232722260758903,0.02374207220634512,0.6824563264464711,0.35425462955642106,-0.14095573964909502,0.33091403138451847,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.5,0.1,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_50_10,exposure_100_50_10,0.0,2022,2022-01-03,2022-12-30,-0.14095573964909502,-0.14249094426082387,-0.16593827614097512,0.10515177978995478,-1.3974576141387087,-1.4309904337752777,-0.8586984725559567,3.3767918975069247,12.141274238227146,16.0,0.15324451935005834,0.6860359296071126,0.07774936867255468,0.26712421807480774,-0.14095573964909502,0.33091403138451847,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.5,0.1,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_50_10,exposure_100_50_10,0.0,2023+,2023-01-03,2026-04-02,1.5280546595157176,0.33091403138451847,-0.21665489246988434,0.2677948240127554,1.2058234427600858,1.6621321937372164,1.5273785309533985,4.334454113924051,12.329113924050633,16.0,0.8479716483483669,0.25621007982733035,1.0724982496935214,0.7541996032162332,-0.14095573964909502,0.33091403138451847,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.5,0.1,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_50_10,exposure_100_50_10,5.0,Full Sample,2018-01-02,2026-04-02,2.8756412840359133,0.17854304226178597,-0.37302695578168854,0.2544685431792641,0.7752094135650611,0.8840923698991427,0.4786330840023182,3.778160794322709,10.428784860557768,13.76277724204436,0.6232804595396768,0.015334906636941193,0.6790036374552504,0.3574263733664492,-0.14238783978991076,0.3280280595371017,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.5,0.1,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_50_10,exposure_100_50_10,5.0,2022,2022-01-03,2022-12-30,-0.14238783978991076,-0.1439373006574013,-0.165938276140975,0.10513968157477149,-1.4135533938096447,-1.4483008666069532,-0.8674147038572192,3.3767918975069247,12.141274238227146,16.0,0.1531645824087702,0.6801439661430498,0.07669233679365432,0.2692935601061434,-0.14238783978991076,0.3280280595371017,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.5,0.1,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_50_10,exposure_100_50_10,5.0,2023+,2023-01-03,2026-04-02,1.5103127831130387,0.3280280595371017,-0.21690400112066666,0.2678159934599437,1.1976103172410524,1.6504774289943565,1.512319080525468,4.334454113924051,12.329113924050633,16.0,0.8480174301998186,0.24585879131130947,1.0684928889524568,0.7608202670594301,-0.14238783978991076,0.3280280595371017,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.5,0.1,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_60_0,exposure_100_60_0,0.0,Full Sample,2018-01-02,2026-04-02,2.715579490824457,0.17253073736292612,-0.3728767879785576,0.25550656800540367,0.7530333525120412,0.8424628702778963,0.4627017366735297,3.8577409113545813,9.579930278884461,11.80327868852459,0.6126966054562466,-0.006153425141650513,0.6670457142614694,0.35960135698661166,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_60_0,exposure_100_60_0,0.0,2022,2022-01-03,2022-12-30,-0.15509523200605835,-0.1567699413418765,-0.16593827614097512,0.10969810672107719,-1.4868713036874315,-1.1989759550928014,-0.9447485232924226,3.730912396121884,6.070637119113573,5.035856573705179,0.13161283059569037,0.6099847149176609,0.0,0.2600545614776624,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_60_0,exposure_100_60_0,0.0,2023+,2023-01-03,2026-04-02,1.4513871679873818,0.31834050168371664,-0.23124383390695058,0.2696340784900374,1.164098211030813,1.59357405549437,1.3766442819479139,4.423069620253164,12.020886075949367,14.802453987730061,0.8347984280674579,0.20857478438388466,1.0583396880602474,0.7905458751977053,-0.15509523200605835,0.31834050168371664,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_60_0,exposure_100_60_0,5.0,Full Sample,2018-01-02,2026-04-02,2.656972014427413,0.17027226256599892,-0.37302695578168854,0.2555068142853254,0.7454685293912566,0.8343505275091319,0.45646101421595275,3.8577409113545813,9.579930278884461,11.80327868852459,0.6127069594732573,-0.014594468126391832,0.6635389318425475,0.3628629735129287,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_60_0,exposure_100_60_0,5.0,2022,2022-01-03,2022-12-30,-0.15665114419875414,-0.15834103369454133,-0.165938276140975,0.10968210664609651,-1.5039651189614671,-1.205291059439916,-0.9542164555212124,3.730912396121884,6.070637119113573,5.035856573705179,0.1315349019673401,0.6036975726793589,-0.0011209241210952186,0.2624635497292259,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_60_0,exposure_100_60_0,5.0,2023+,2023-01-03,2026-04-02,1.4338354479528697,0.3154238417006321,-0.23145973561681488,0.2696540189077112,1.1557848166264428,1.5810409471676061,1.3627590166387344,4.423069620253164,12.020886075949367,14.802453987730061,0.8348343591171368,0.19824995460380937,1.0542126510232326,0.7971533582463123,-0.15665114419875414,0.3154238417006321,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.6,0.0,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_70_20,exposure_100_70_20,0.0,Full Sample,2018-01-02,2026-04-02,2.994856200972946,0.18288085055718128,-0.3728767879785576,0.25763263845860285,0.7831586252465651,0.9044991814495156,0.49045919846235614,3.81226655876494,10.428784860557768,13.76277724204436,0.6509897873151076,0.03587558862075217,0.7073620921971593,0.39068934958029317,-0.15193613558054175,0.32979917511065815,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.7,0.2,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_70_20,exposure_100_70_20,0.0,2022,2022-01-03,2022-12-30,-0.15193613558054175,-0.15357991866724607,-0.16593827614097512,0.12375507990805511,-1.2744348930790121,-1.419445253355445,-0.9255243711027236,4.066062153739611,12.141274238227146,16.0,0.2104854711167554,0.6803179748378528,0.15542926729230608,0.3193065936947718,-0.15193613558054175,0.32979917511065815,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.7,0.2,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_70_20,exposure_100_70_20,0.0,2023+,2023-01-03,2026-04-02,1.5211906927042032,0.32979917511065815,-0.2456688986721498,0.2724287190282557,1.1868792715322711,1.6343579498589056,1.3424539161987368,4.309410601265823,12.329113924050633,16.0,0.8914663162105985,0.26097319666612206,1.0938128758830168,0.8271518717651758,-0.15193613558054175,0.32979917511065815,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.7,0.2,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_70_20,exposure_100_70_20,5.0,Full Sample,2018-01-02,2026-04-02,2.9325616380605606,0.18062858394606374,-0.37302695578168843,0.25763536122665476,0.7757371723615097,0.8961070164405548,0.4842239445338514,3.81226655876494,10.428784860557768,13.76277724204436,0.6509921546533761,0.027260184454404993,0.7038926076385771,0.39391752661913787,-0.15363924372474214,0.32693211620427576,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.7,0.2,0.1,sector,simple_excess_return_vs_QQQ
research_only,exposure_100_70_20,exposure_100_70_20,5.0,2022,2022-01-03,2022-12-30,-0.15363924372474214,-0.15529971695014955,-0.165938276140975,0.12375166020584766,-1.2907719560528896,-1.438955122438433,-0.9358884554050246,4.066062153739611,12.141274238227146,16.0,0.21040122479509438,0.6728738918698642,0.15387015623899913,0.32179964188291726,-0.15363924372474214,0.32693211620427576,offensive_ablation,leadership_liquid,16,0.08,0.3,qqq_xlk_smh_breadth,QQQ,sector_etf,0.7,0.2,0.1,sector,simple_excess_return_vs_QQQ
