comparison_layer,strategy,display_name,cost_bps_one_way,period,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,research_group,group_normalization,data_assumption,starting_equity,income_layer,universe_filter,holdings_count,single_name_cap,sector_cap,regime_name,benchmark_symbol,breadth_mode,soft_defense_exposure,hard_defense_exposure,hold_bonus,residual_proxy,selected_candidate_name
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,5.0,2018-2021,2018-01-02,2021-12-31,2.1437260601416077,0.33208411172848407,-0.3991246095850196,0.3924779706684359,0.9271978746983693,1.2499670957543574,0.8320311595763555,6.067215835906625,13.268163125428375,1.0,1.1881104497688373,0.3612103479881169,1.3143920278597188,1.2778780266732728,-0.3112523950535232,0.4039355635198274,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,5.0,2022,2022-01-03,2022-12-30,-0.3112523950535232,-0.3142692781537484,-0.3893957093810806,0.27160359448234256,-1.2407423953598156,-1.7861032968454391,-0.8070691858758772,1.6339287041088362,4.0470914127423825,1.0,0.7263521403126825,0.04217199749324171,0.7796276408703371,0.8692190764566816,-0.3112523950535232,0.4039355635198274,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,semiconductor_rotation_income_no_income,semiconductor_rotation_income::no_income,5.0,2023+,2023-01-03,2026-04-02,2.0063966411633123,0.4039355635198274,-0.3776167300257379,0.39038231205274315,1.0679057125267903,1.4825815362968056,1.0696972125474833,2.431830007962301,8.013924050632912,1.0,1.46292918561689,0.5346516437567199,1.6202006584267028,1.865761685254698,-0.3112523950535232,0.4039355635198274,etf_normalized,,,50000.0,off,,,,,,,,,,,,
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,Full Sample,2018-01-02,2026-04-02,3.608202663991033,0.20354717066382433,-0.3728767879785573,0.2672417247679089,0.8295049834586475,0.981435608546031,0.5458831904428697,3.57125249003984,10.428784860557768,13.76277724204436,0.7224697374599928,0.12986876038910314,0.7863575711681625,0.44398996340797664,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,2018-2021,2018-01-02,2021-12-31,1.0368079377651358,0.1949325653028866,-0.3728767879785573,0.2718611837941074,0.7917413508719273,0.8137648764469314,0.522780102134157,3.1699644448252227,8.511651816312543,11.396825396825397,0.7348835432493757,-0.24121045489367285,0.569584102760508,0.2127840760259667,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,2022,2022-01-03,2022-12-30,-0.1244364943351901,-0.12580521284639434,-0.17182148696144184,0.16324886462037996,-0.7351046152661415,-0.9698178923434266,-0.732185566957793,3.6929709141274234,12.141274238227146,16.0,0.33262148914655637,0.9058415093248827,0.46534210583963365,0.3930909585926597,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,0.0,2023+,2023-01-03,2026-04-02,1.5840079195912629,0.3399248551319709,-0.2991854102620468,0.28623720813390774,1.169892641741006,1.5955585195583344,1.136167886108623,4.04934335443038,12.329113924050633,16.0,1.0138814954050175,0.32360812444845194,1.1532761313941522,0.9383201685425451,-0.1244364943351901,0.3399248551319709,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,Full Sample,2018-01-02,2026-04-02,3.540847744904384,0.201400122193105,-0.37302695578168865,0.26724507860929086,0.8227997770027259,0.9735311016562492,0.5399076905074199,3.57125249003984,10.428784860557768,13.76277724204436,0.7224464455944846,0.12152412990183921,0.7830359535118695,0.4469058184121848,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,2018-2021,2018-01-02,2021-12-31,1.0239779272157739,0.19304377722853383,-0.37302695578168865,0.2718526562829128,0.7859438687420232,0.8078024306765884,0.5175062397944006,3.1699644448252227,8.511651816312543,11.396825396825397,0.7348600665686689,-0.24860114676263792,0.5664693190147886,0.2149849178873483,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,2022,2022-01-03,2022-12-30,-0.12603304892957856,-0.12741802093620191,-0.1724996894671298,0.16324381982197586,-0.7463514690393916,-0.9854407175772265,-0.7386565235555494,3.6929709141274234,12.141274238227146,16.0,0.3325269085057089,0.8982987759992987,0.46346221595965104,0.39517238475779193,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
normalized,qqq_plus_stock_alpha_v1,qqq_plus_stock_alpha_v1::regime_qqq_breadth,5.0,2023+,2023-01-03,2026-04-02,1.5670608188736534,0.33721003156210183,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050633,16.0,1.0139149173902922,0.3135992291948323,1.1493530012544915,0.943943471633308,-0.12603304892957856,0.33721003156210183,best_offensive_candidate,sector,,,,leadership_liquid,16.0,0.08,0.3,qqq_breadth,QQQ,broad,0.6,0.0,0.1,simple_excess_return_vs_QQQ,regime_qqq_breadth
